epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,49,,0.5872099995613098,,,
0,99,,0.6374374628067017,,,
0,149,,0.36472442746162415,,,
0,199,,0.33551549911499023,,,
0,249,,0.31816571950912476,,,
0,299,,0.3724420666694641,,,
0,349,,0.28027215600013733,,,
0,399,,0.38176655769348145,,,
0,449,,0.2592833638191223,,,
0,499,,0.3405650854110718,,,
0,549,,0.44597554206848145,,,
0,599,,0.3134620785713196,,,
0,649,,0.4138314425945282,,,
0,699,,0.3711843490600586,,,
0,749,,0.23801438510417938,,,
0,799,,0.2508569657802582,,,
0,849,,0.1838798075914383,,,
0,899,,0.2041054517030716,,,
0,949,,0.3624964654445648,,,
0,999,,0.2744160592556,,,
0,1000,,,0.4186074435710907,0.586307168006897,0.3437561094760895
0,1000,0.3713328242301941,,,,
1,1049,,0.22532251477241516,,,
1,1099,,0.20167627930641174,,,
1,1149,,0.3986590504646301,,,
1,1199,,0.23661766946315765,,,
1,1249,,0.2601289749145508,,,
1,1299,,0.26668453216552734,,,
1,1349,,0.27516278624534607,,,
1,1399,,0.21090534329414368,,,
1,1449,,0.22617438435554504,,,
1,1499,,0.22421610355377197,,,
1,1549,,0.3415810465812683,,,
1,1599,,0.1290358453989029,,,
1,1649,,0.2768234312534332,,,
1,1699,,0.38633865118026733,,,
1,1749,,0.4259677529335022,,,
1,1799,,0.30754750967025757,,,
1,1849,,0.26320216059684753,,,
1,1899,,0.20993834733963013,,,
1,1949,,0.23925359547138214,,,
1,1999,,0.3328069746494293,,,
1,2001,,,0.31923937797546387,0.48220333456993103,0.23252005875110626
1,2001,0.26619628071784973,,,,
2,2049,,0.3120999336242676,,,
2,2099,,0.14683641493320465,,,
2,2149,,0.15140758454799652,,,
2,2199,,0.21563100814819336,,,
2,2249,,0.3436979353427887,,,
2,2299,,0.25059762597084045,,,
2,2349,,0.14392989873886108,,,
2,2399,,0.4160027801990509,,,
2,2449,,0.3219727575778961,,,
2,2499,,0.23333455622196198,,,
2,2549,,0.32081615924835205,,,
2,2599,,0.17910704016685486,,,
2,2649,,0.26033371686935425,,,
2,2699,,0.3648218512535095,,,
2,2749,,0.19435499608516693,,,
2,2799,,0.20528273284435272,,,
2,2849,,0.2146778404712677,,,
2,2899,,0.20625627040863037,,,
2,2949,,0.12343837320804596,,,
2,2999,,0.2505784034729004,,,
2,3002,,,0.3082238435745239,0.46723541617393494,0.2183089256286621
2,3002,0.2310548722743988,,,,
3,3049,,0.12283634394407272,,,
3,3099,,0.26736241579055786,,,
3,3149,,0.09749872237443924,,,
3,3199,,0.21313568949699402,,,
3,3249,,0.24522754549980164,,,
3,3299,,0.38280031085014343,,,
3,3349,,0.16924135386943817,,,
3,3399,,0.23539622128009796,,,
3,3449,,0.17365439236164093,,,
3,3499,,0.5317054390907288,,,
3,3549,,0.38065454363822937,,,
3,3599,,0.14326918125152588,,,
3,3649,,0.29811525344848633,,,
3,3699,,0.16466650366783142,,,
3,3749,,0.3039868474006653,,,
3,3799,,0.2603261470794678,,,
3,3849,,0.20478025078773499,,,
3,3899,,0.17529723048210144,,,
3,3949,,0.21193204820156097,,,
3,3999,,0.1227472797036171,,,
3,4003,,,0.2787318527698517,0.44409486651420593,0.19722025096416473
3,4003,0.2108728289604187,,,,
4,4049,,0.22087612748146057,,,
4,4099,,0.12539242208003998,,,
4,4149,,0.19078946113586426,,,
4,4199,,0.2164722979068756,,,
4,4249,,0.2644823491573334,,,
4,4299,,0.08945896476507187,,,
4,4349,,0.23180510103702545,,,
4,4399,,0.23495371639728546,,,
4,4449,,0.05863049998879433,,,
4,4499,,0.2558513879776001,,,
4,4549,,0.1745278686285019,,,
4,4599,,0.5671661496162415,,,
4,4649,,0.12607982754707336,,,
4,4699,,0.18331055343151093,,,
4,4749,,0.4219664931297302,,,
4,4799,,0.16925612092018127,,,
4,4849,,0.21061089634895325,,,
4,4899,,0.15650296211242676,,,
4,4949,,0.1651260256767273,,,
4,4999,,0.15818844735622406,,,
4,5004,,,0.27613765001296997,0.4384702146053314,0.1922561228275299
4,5004,0.19739465415477753,,,,
5,5049,,0.18667258322238922,,,
5,5099,,0.3378545641899109,,,
5,5149,,0.15027856826782227,,,
5,5199,,0.24029441177845,,,
5,5249,,0.18180330097675323,,,
5,5299,,0.08902065455913544,,,
5,5349,,0.12173599004745483,,,
5,5399,,0.11147401481866837,,,
5,5449,,0.34208768606185913,,,
5,5499,,0.27739226818084717,,,
5,5549,,0.11512930691242218,,,
5,5599,,0.2136131227016449,,,
5,5649,,0.14832523465156555,,,
5,5699,,0.17551469802856445,,,
5,5749,,0.14525695145130157,,,
5,5799,,0.15128177404403687,,,
5,5849,,0.17585133016109467,,,
5,5899,,0.12821349501609802,,,
5,5949,,0.2570159435272217,,,
5,5999,,0.16060686111450195,,,
5,6005,,,0.25698646903038025,0.4264415502548218,0.18185238540172577
5,6005,0.18698622286319733,,,,
6,6049,,0.21011726558208466,,,
6,6099,,0.11384642869234085,,,
6,6149,,0.13199986517429352,,,
6,6199,,0.17478209733963013,,,
6,6249,,0.17038647830486298,,,
6,6299,,0.24111060798168182,,,
6,6349,,0.0948232114315033,,,
6,6399,,0.12583526968955994,,,
6,6449,,0.10070979595184326,,,
6,6499,,0.09906532615423203,,,
6,6549,,0.11028951406478882,,,
6,6599,,0.19525545835494995,,,
6,6649,,0.09932202845811844,,,
6,6699,,0.21957947313785553,,,
6,6749,,0.1464356631040573,,,
6,6799,,0.19668374955654144,,,
6,6849,,0.3752513527870178,,,
6,6899,,0.10885874927043915,,,
6,6949,,0.19280511140823364,,,
6,6999,,0.09855320304632187,,,
6,7006,,,0.2552644610404968,0.4217988848686218,0.1779143065214157
6,7006,0.17521026730537415,,,,
7,7049,,0.15306085348129272,,,
7,7099,,0.139897882938385,,,
7,7149,,0.28894391655921936,,,
7,7199,,0.05633411183953285,,,
7,7249,,0.35333457589149475,,,
7,7299,,0.07836975902318954,,,
7,7349,,0.3001750707626343,,,
7,7399,,0.1693418323993683,,,
7,7449,,0.263487845659256,,,
7,7499,,0.09811422228813171,,,
7,7549,,0.1422063261270523,,,
7,7599,,0.1320665180683136,,,
7,7649,,0.08616180717945099,,,
7,7699,,0.11555342376232147,,,
7,7749,,0.07491575181484222,,,
7,7799,,0.14581306278705597,,,
7,7849,,0.10556363314390182,,,
7,7899,,0.09559622406959534,,,
7,7949,,0.13409213721752167,,,
7,7999,,0.19364671409130096,,,
7,8007,,,0.2466679960489273,0.41685596108436584,0.17376889288425446
7,8007,0.165375754237175,,,,
8,8049,,0.1080949604511261,,,
8,8099,,0.10086417943239212,,,
8,8149,,0.23537828028202057,,,
8,8199,,0.14937500655651093,,,
8,8249,,0.1214827373623848,,,
8,8299,,0.07371285557746887,,,
8,8349,,0.08579879999160767,,,
8,8399,,0.19171927869319916,,,
8,8449,,0.16484025120735168,,,
8,8499,,0.12270194292068481,,,
8,8549,,0.09777049720287323,,,
8,8599,,0.1371469646692276,,,
8,8649,,0.13843441009521484,,,
8,8699,,0.1197090893983841,,,
8,8749,,0.2755051851272583,,,
8,8799,,0.16657499969005585,,,
8,8849,,0.07594204694032669,,,
8,8899,,0.13986651599407196,,,
8,8949,,0.21938826143741608,,,
8,8999,,0.4247322976589203,,,
8,9008,,,0.24559202790260315,0.4137422740459442,0.17118267714977264
8,9008,0.15558242797851562,,,,
9,9049,,0.22787617146968842,,,
9,9099,,0.16430312395095825,,,
9,9149,,0.1998974233865738,,,
9,9199,,0.4627770185470581,,,
9,9249,,0.10000208765268326,,,
9,9299,,0.4145827889442444,,,
9,9349,,0.1499069780111313,,,
9,9399,,0.22701427340507507,,,
9,9449,,0.07219821959733963,,,
9,9499,,0.059808399528265,,,
9,9549,,0.12296419590711594,,,
9,9599,,0.09469623863697052,,,
9,9649,,0.24562186002731323,,,
9,9699,,0.0685509592294693,,,
9,9749,,0.2365904450416565,,,
9,9799,,0.19992965459823608,,,
9,9849,,0.15514665842056274,,,
9,9899,,0.06264817714691162,,,
9,9949,,0.18229776620864868,,,
9,9999,,0.09222257882356644,,,
9,10009,,,0.24051453173160553,0.4136168360710144,0.1710788905620575
9,10009,0.14809201657772064,,,,
10,10049,,0.12430059164762497,,,
10,10099,,0.11913517862558365,,,
10,10149,,0.12515074014663696,,,
10,10199,,0.21865785121917725,,,
10,10249,,0.11972911655902863,,,
10,10299,,0.15862928330898285,,,
10,10349,,0.06361357867717743,,,
10,10399,,0.11636998504400253,,,
10,10449,,0.13494309782981873,,,
10,10499,,0.10768592357635498,,,
10,10549,,0.22748081386089325,,,
10,10599,,0.2715526223182678,,,
10,10649,,0.18419472873210907,,,
10,10699,,0.0776834711432457,,,
10,10749,,0.039094749838113785,,,
10,10799,,0.2380906045436859,,,
10,10849,,0.07022754848003387,,,
10,10899,,0.21180927753448486,,,
10,10949,,0.3739142119884491,,,
10,10999,,0.1419590413570404,,,
10,11010,,,0.24122083187103271,0.4062107801437378,0.16500720381736755
10,11010,0.13948068022727966,,,,
11,11049,,0.17614135146141052,,,
11,11099,,0.1320972591638565,,,
11,11149,,0.14196431636810303,,,
11,11199,,0.1958940178155899,,,
11,11249,,0.18955382704734802,,,
11,11299,,0.3289896249771118,,,
11,11349,,0.15659135580062866,,,
11,11399,,0.12792038917541504,,,
11,11449,,0.21243193745613098,,,
11,11499,,0.1702193319797516,,,
11,11549,,0.04759613424539566,,,
11,11599,,0.08820675313472748,,,
11,11649,,0.1646747887134552,,,
11,11699,,0.08354002237319946,,,
11,11749,,0.25204169750213623,,,
11,11799,,0.30186283588409424,,,
11,11849,,0.06199691444635391,,,
11,11899,,0.07050079107284546,,,
11,11949,,0.15068171918392181,,,
11,11999,,0.13206230103969574,,,
11,12011,,,0.22749359905719757,0.39816340804100037,0.15853410959243774
11,12011,0.13303236663341522,,,,
12,12049,,0.07638618350028992,,,
12,12099,,0.08199743181467056,,,
12,12149,,0.32265955209732056,,,
12,12199,,0.10921919345855713,,,
12,12249,,0.1368197500705719,,,
12,12299,,0.0852205753326416,,,
12,12349,,0.11291006207466125,,,
12,12399,,0.14149552583694458,,,
12,12449,,0.08075279742479324,,,
12,12499,,0.0514737144112587,,,
12,12549,,0.08763877302408218,,,
12,12599,,0.20649778842926025,,,
12,12649,,0.2122344672679901,,,
12,12699,,0.12174009531736374,,,
12,12749,,0.0671713724732399,,,
12,12799,,0.06426524370908737,,,
12,12849,,0.08117546141147614,,,
12,12899,,0.4834180176258087,,,
12,12949,,0.07531814277172089,,,
12,12999,,0.1349356323480606,,,
12,13012,,,0.23154523968696594,0.3982120454311371,0.15857282280921936
12,13012,0.12679336965084076,,,,
13,13049,,0.0783306434750557,,,
13,13099,,0.09082953631877899,,,
13,13149,,0.09004689753055573,,,
13,13199,,0.11919203400611877,,,
13,13249,,0.09927871823310852,,,
13,13299,,0.20275668799877167,,,
13,13349,,0.13400542736053467,,,
13,13399,,0.1935819536447525,,,
13,13449,,0.08308537304401398,,,
13,13499,,0.21819427609443665,,,
13,13549,,0.18029405176639557,,,
13,13599,,0.2738383114337921,,,
13,13649,,0.1819031685590744,,,
13,13699,,0.052182793617248535,,,
13,13749,,0.07874182611703873,,,
13,13799,,0.29984015226364136,,,
13,13849,,0.053766731172800064,,,
13,13899,,0.10443533957004547,,,
13,13949,,0.06070184335112572,,,
13,13999,,0.17945677042007446,,,
13,14013,,,0.22377252578735352,0.39459720253944397,0.15570694208145142
13,14013,0.11997350305318832,,,,
14,14049,,0.17173689603805542,,,
14,14099,,0.16806520521640778,,,
14,14149,,0.068104088306427,,,
14,14199,,0.11010327935218811,,,
14,14249,,0.1564939320087433,,,
14,14299,,0.22466439008712769,,,
14,14349,,0.06857870519161224,,,
14,14399,,0.17407460510730743,,,
14,14449,,0.10170784592628479,,,
14,14499,,0.24641333520412445,,,
14,14549,,0.14824426174163818,,,
14,14599,,0.07449553906917572,,,
14,14649,,0.15212810039520264,,,
14,14699,,0.24213697016239166,,,
14,14749,,0.13496190309524536,,,
14,14799,,0.13679197430610657,,,
14,14849,,0.052172720432281494,,,
14,14899,,0.07144631445407867,,,
14,14949,,0.057421475648880005,,,
14,14999,,0.12054989486932755,,,
14,15014,,,0.2246406227350235,0.3947538137435913,0.15583056211471558
14,15014,0.11575020104646683,,,,
15,15049,,0.08665329217910767,,,
15,15099,,0.06759735941886902,,,
15,15149,,0.08238817751407623,,,
15,15199,,0.0571618527173996,,,
15,15249,,0.07741037011146545,,,
15,15299,,0.05472225323319435,,,
15,15349,,0.04481128230690956,,,
15,15399,,0.08057869225740433,,,
15,15449,,0.11854676157236099,,,
15,15499,,0.2828851640224457,,,
15,15549,,0.11373350769281387,,,
15,15599,,0.1866130530834198,,,
15,15649,,0.08934271335601807,,,
15,15699,,0.06365398317575455,,,
15,15749,,0.07903491705656052,,,
15,15799,,0.1715293675661087,,,
15,15849,,0.04928262531757355,,,
15,15899,,0.06587408483028412,,,
15,15949,,0.14665722846984863,,,
15,15999,,0.05575414374470711,,,
15,16015,,,0.22230345010757446,0.3959215581417084,0.15675388276576996
15,16015,0.1096804216504097,,,,
16,16049,,0.08056724071502686,,,
16,16099,,0.15790647268295288,,,
16,16149,,0.2619338631629944,,,
16,16199,,0.10160712897777557,,,
16,16249,,0.11458923667669296,,,
16,16299,,0.13360388576984406,,,
16,16349,,0.10032497346401215,,,
16,16399,,0.13396598398685455,,,
16,16449,,0.07997431606054306,,,
16,16499,,0.06564933061599731,,,
16,16549,,0.034042466431856155,,,
16,16599,,0.11261014640331268,,,
16,16649,,0.03673282265663147,,,
16,16699,,0.18949498236179352,,,
16,16749,,0.0691709816455841,,,
16,16799,,0.08418969810009003,,,
16,16849,,0.2104368954896927,,,
16,16899,,0.18536995351314545,,,
16,16949,,0.25362852215766907,,,
16,16999,,0.07758626341819763,,,
16,17016,,,0.22110721468925476,0.3931267559528351,0.15454864501953125
16,17016,0.1045580804347992,,,,
17,17049,,0.1030685231089592,,,
17,17099,,0.10400096327066422,,,
17,17149,,0.042540840804576874,,,
17,17199,,0.04488017410039902,,,
17,17249,,0.10996342450380325,,,
17,17299,,0.13185474276542664,,,
17,17349,,0.10568467527627945,,,
17,17399,,0.061937738209962845,,,
17,17449,,0.01996229775249958,,,
17,17499,,0.10987964272499084,,,
17,17549,,0.20360663533210754,,,
17,17599,,0.09274027496576309,,,
17,17649,,0.040938567370176315,,,
17,17699,,0.3443911075592041,,,
17,17749,,0.03734547644853592,,,
17,17799,,0.1679140329360962,,,
17,17849,,0.19531427323818207,,,
17,17899,,0.12024175375699997,,,
17,17949,,0.04447387158870697,,,
17,17999,,0.0613008588552475,,,
17,18017,,,0.2203536480665207,0.3965262770652771,0.1572330892086029
17,18017,0.1010998860001564,,,,
18,18049,,0.11428028345108032,,,
18,18099,,0.1660546362400055,,,
18,18149,,0.11511033773422241,,,
18,18199,,0.12035495787858963,,,
18,18249,,0.08451326191425323,,,
18,18299,,0.1752418875694275,,,
18,18349,,0.11803285032510757,,,
18,18399,,0.14858119189739227,,,
18,18449,,0.11823687702417374,,,
18,18499,,0.06083643436431885,,,
18,18549,,0.04325638711452484,,,
18,18599,,0.13966892659664154,,,
18,18649,,0.13094133138656616,,,
18,18699,,0.08835672587156296,,,
18,18749,,0.07805350422859192,,,
18,18799,,0.16781295835971832,,,
18,18849,,0.08710110932588577,,,
18,18899,,0.05443166196346283,,,
18,18949,,0.06304309517145157,,,
18,18999,,0.048227906227111816,,,
18,19018,,,0.2225075215101242,0.39787501096725464,0.15830452740192413
18,19018,0.09691270440816879,,,,
19,19049,,0.032249171286821365,,,
19,19099,,0.05861513689160347,,,
19,19149,,0.038809601217508316,,,
19,19199,,0.07488998770713806,,,
19,19249,,0.11042100191116333,,,
19,19299,,0.09112650901079178,,,
19,19349,,0.05968877673149109,,,
19,19399,,0.13218340277671814,,,
19,19449,,0.04867498576641083,,,
19,19499,,0.1471913456916809,,,
19,19549,,0.062280744314193726,,,
19,19599,,0.09262707829475403,,,
19,19649,,0.08230660110712051,,,
19,19699,,0.09357268363237381,,,
19,19749,,0.05624133720993996,,,
19,19799,,0.1292523741722107,,,
19,19849,,0.19063706696033478,,,
19,19899,,0.09753451496362686,,,
19,19949,,0.21176791191101074,,,
19,19999,,0.06967054307460785,,,
19,20019,,,0.2225388139486313,0.39376217126846313,0.15504863858222961
19,20019,0.09417328983545303,,,,
